55.94,30.0,FALSE,9.0,1.0,0.1111111111111111,545.25,48.65,0.08922512608895002,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE
61.74,30.0,TRUE,13.0,1.0,0.07692307692307693,865.71,57.55,0.06647722678495108,1.0,1.0,0.0,0.0,84.87,0.0,0.0,0.0,TRUE
65.88,30.0,FALSE,20.0,0.0,0.0,1466.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE
105.92,30.0,FALSE,6.0,6.0,1.0,535.43,535.43,1.0,9.833333333333334,1.0,1.0,1.0,89.98,89.98,1.0,4.0,TRUE
72.27,30.0,TRUE,7.0,1.0,0.14285714285714285,402.39,58.64,0.14572926762593505,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE
94.0,30.0,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.01,0.0,0.0,0.0,FALSE
74.69,30.0,FALSE,21.0,20.0,0.9523809523809523,1348.2,1273.31,0.9444518617415812,9.85,2.0,1.0,0.5,127.01,64.18,0.5053145421620345,1.0,FALSE
75.06,30.0,FALSE,13.0,13.0,1.0,864.89,864.89,1.0,12.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE
80.07,30.0,TRUE,4.0,4.0,1.0,350.73,350.73,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE
48.33,30.0,FALSE,20.0,4.0,0.2,616.91,113.81,0.18448396038320017,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE
75.33,30.0,FALSE,1.0,0.0,0.0,50.39,0.0,0.0,0.0,1.0,0.0,0.0,60.93,0.0,0.0,0.0,FALSE
73.35,30.0,FALSE,24.0,2.0,0.08333333333333333,1639.3,117.71000000000001,0.07180503873604588,3.5,1.0,0.0,0.0,60.3,0.0,0.0,0.0,FALSE
90.08,30.0,TRUE,23.0,5.0,0.21739130434782608,1837.66,464.67,0.25285961494509324,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE
